doc_name,date,auteur,titre,canon,gender,naissance,mort,genre
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-2,1849,chateaubriand françois rene de,memoires d outre tombe,canon,male,1768,1848,mémoires et autobiographie
1836_Saintine-Xavier_Picciola,1836,saintine xavier,picciola,non_canon,male,1798,1865,roman historique
2018_Murail-Marie-Aude_En-nous-beaucoup-d-hommes-respirent,2018,murail marie aude,en nous beaucoup d hommes respirent,non_canon,female,1954,XXXX,mémoires et autobiographie
1968_San-Antonio_Un-elephant-ça-trompe,1968,san antonio,un elephant ça trompe,non_canon,male,1921,2000,érotisme
1831_Signol-Alphonse-Macaire-Stanislas_Le-Chiffonnier_Tome-4,1831,signol alphonse macaire stanislas,le chiffonnier,non_canon,male,1800,1830,
1877_Gondry-Du-Jardinet-Jules_Sur-le-bucher-ou-le-sort-des-femmes,1877,gondry du jardinet jules,sur le bucher ou le sort des femmes,non_canon,male,1832,1914,
1861_Maquet-Charles_Les-orages-de-la-vie,1861,maquet charles,les orages de la vie,non_canon,male,1863,1942,nouvelles
1960_San-Antonio_San-Antonio-renvoie-la-balle,1960,san antonio,san antonio renvoie la balle,non_canon,male,1921,2000,érotisme
1874_Erckmann-Chatrian_Les-annees-de-college-de-maitre-Nablot,1874,erckmann chatrian,les annees de college de maitre nablot,non_canon,male,1826,1890,
1812_Kock-Paul-de_L-enfant-de-ma-femme,1812,kock paul de,l enfant de ma femme,non_canon,male,1793,1871,
1912_Bazin-Rene_Davidee-Birot,1912,bazin rene,davidee birot,non_canon,male,1853,1932,
1857_Ulbach-Louis_Les-Roues-sans-le-savoir,1857,ulbach louis,les roues sans le savoir,non_canon,male,1822,1889,nouvelles
1935_Bernanos-Georges_Un-crime,1935,bernanos georges,un crime,canon,male,1888,1948,policier
1867_Claretie-Jules_Les-Femmes-de-proie-Mademoiselle-Cachemire,1867,claretie jules,les femmes de proie mademoiselle cachemire,non_canon,male,1840,1913,
1882_Richebourg-Emile_L-Enfant-du-faubourg,1882,richebourg emile,l enfant du faubourg,non_canon,male,1833,1898,
1933_Leblanc-Maurice_Victor-de-la-Brigade-mondaine,1933,leblanc maurice,victor de la brigade mondaine,non_canon,male,1864,1941,policier
1887_France-Anatole_Nos-enfants,1887,france anatole,nos enfants,canon,male,1844,1924,nouvelles
2005_Millet-Richard_le-gout-des-femmes-laides,2005,millet richard,le gout des femmes laides,canon,male,1953,unknown,mémoires et autobiographie
1824_Beaufort-d-Hautpoul-Anne-Marie-de_Le-Page-et-la-romance_tome-3,1824,beaufort d hautpoul anne marie de,le page et la romance,non_canon,female,1763,1837,roman historique
2000_Quignard-Pascal_Terrasse-a-Rome,2000,quignard pascal,terrasse a rome,canon,male,1948,20--,roman historique
1881_Flaubert-Gustave_Bouvard-et-Pecuchet,1881,flaubert gustave,bouvard et pecuchet,canon,male,1821,1880,
2003_Daeninckx-Didier_Je-tue-il,2003,daeninckx didier,je tue il,canon,male,1949,20--,policier
1845_Balzac-Honore-de_Une-passion-dans-le-desert,1845,balzac honore de,une passion dans le desert,canon,male,1799,1850,cycles et séries
1872_Gouraud-Julie_Le-Livre-de-maman,1872,gouraud julie,le livre de maman,non_canon,female,1810,1891,littérature jeunesse
1953_de-La-Varende-Jean_L-Homme-aux-gants-de-toile,1953,de la varende jean,l homme aux gants de toile,non_canon,male,1887,1959,roman historique
1956_San-Antonio_Les-doigts-dans-le-nez,1956,san antonio,les doigts dans le nez,non_canon,male,1921,2000,érotisme
1982_Modiano-Patrick_De-si-braves-garçons,1982,modiano patrick,de si braves garçons,canon,male,1945,20--,
1967_Perec-Georges_Un-homme-qui-dort,1967,perec georges,un homme qui dort,canon,male,1936,1982,
1876_Erckmann-Chatrian_Un-chef-de-chantier-a-l-isthme-de-Suez,1876,erckmann chatrian,un chef de chantier a l isthme de suez,non_canon,male,1822,1899,récit de voyage
1877_Parfait-Paul_L-Agent-secret,1877,parfait paul,l agent secret,non_canon,male,1841,1881,policier
1927_Bernanos-Georges_L-imposture,1927,bernanos georges,l imposture,canon,male,1888,1948,
1881_O-Monroy-Richard_Feux-de-paille,1881,o monroy richard,feux de paille,non_canon,male,1849,1916,nouvelles
1897_Gide-Andre_Les-nourritures-terrestres,1897,gide andre,les nourritures terrestres,canon,male,1869,1951,
1995_Vargas-Fred_Debout-les-morts,1995,vargas fred,debout les morts,non_canon,female,1957,20--,policier
1925_Istrati-Panait_Les-recits-d-Adrien-Zograffi_III,1925,istrati panait,les recits d adrien zograffi,non_canon,male,1884,1935,roman d'aventures
1877_Daudet-Ernest_Les-Persecutees-Severine-Realti-la-baronne-Miroel,1877,daudet ernest,les persecutees severine realti la baronne miroel,non_canon,male,1837,1921,nouvelles
1996_Michon-Pierre_Le-Roi-du-bois,1996,michon pierre,le roi du bois,canon,male,1945,20--,roman historique
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,1867,pitray olga de segur,les enfants des tuileries,non_canon,female,1835,1920,littérature jeunesse
1859_Ulbach-Louis_Pauline-Foucault,1859,ulbach louis,pauline foucault,non_canon,male,1822,1889,
1876_Zola-Emile_Son-excellence-Eugene-Rougon,1876,zola emile,son excellence eugene rougon,canon,male,1840,1902,cycles et séries
1998_Dugain-Marc_La-chambre-des-officiers,1998,dugain marc,la chambre des officiers,non_canon,male,1957,unknown,roman historique
1901_Dhanys-Marcel_Sur-les-marches-du-trone,1901,dhanys marcel,sur les marches du trone,non_canon,female,18??,19??,roman historique
2011_Djian-Philippe_Vengeances,2011,djian philippe,vengeances,non_canon,male,1949,20--,
2019_Murail-Marie-Aude_Sauveur-Fils_5,2019,murail marie aude,sauveur fils,non_canon,female,1954,unknown,littérature jeunesse
1933_Crevel-René_Les-pieds-dans-le-plat,1933,crevel rené,les pieds dans le plat,canon,male,1900,1935,
1917_Bernede-Arthur_Judex,1917,bernede arthur,judex,non_canon,male,1871,1937,roman d'aventures
2001_Rufin-Jean-Christophe_Rouge-Bresil,2001,rufin jean christophe,rouge bresil,non_canon,male,1952,20--,roman historique
1909_Feval-Paul-fils_Les-suites-de-lagardere_8-La-reine-cotillon,1909,feval paul fils,les suites de lagardere,non_canon,male,1860,1933,
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable,1876,boisgobey fortune du,l omnibus du diable,non_canon,male,1821,1891,policier
1883_Montagne-Edouard_Le-Batard-de-Ravaillac,1883,montagne edouard,le batard de ravaillac,non_canon,male,1830,1899,roman d'aventures
2007_Bergounioux-Pierre_Les-forges-de-Syam,2007,bergounioux pierre,les forges de syam,canon,male,1949,20--,
2006_Daeninckx-Didier_Itineraire-d-un-salaud-ordinaire,2006,daeninckx didier,itineraire d un salaud ordinaire,canon,male,1949,20--,policier
1886_Mahalin-Paul_La-filleule-de-Lagardere_Tome-2-L-heritiere,1886,mahalin paul,la filleule de lagardere,non_canon,male,1838,1899,roman d'aventures
1975_Ajar-Emile-Gary-Romain_La-Vie-Devant-Soi,1975,ajar emile gary romain,la vie devant soi,canon,male,1914,1980,
1897_Rosny-J-H-Aine_La-tentatrice,1897,rosny j h aine,la tentatrice,non_canon,male,1856,1940,nouvelles
1877_Verne-Jules_Les-Indes-noires,1877,verne jules,les indes noires,canon,male,1828,1905,fantastique
1888_Assollant-Alfred_Brancas-Les-amours-de-Quaterquem,1888,assollant alfred,brancas les amours de quaterquem,non_canon,male,1827,1886,nouvelles
1891_Aimard-Gustave_Les-pirates-des-prairies,1891,aimard gustave,les pirates des prairies,non_canon,male,1818,1883,roman d'aventures
1918_Leblanc-Maurice_Le-Triangle-d-or,1918,leblanc maurice,le triangle d or,non_canon,male,1864,1941,policier
2009_N-Diaye-Marie_Trois-femmes-puissantes,2009,n diaye marie,trois femmes puissantes,canon,female,1967,20--,
1924_Leblanc-Maurice_La-comtesse-de-Cagliostro,1924,leblanc maurice,la comtesse de cagliostro,non_canon,male,1864,1941,policier
2015_Dabos-Christelle_La-Passe-miroir_2-Les-Disparus-du-Clairdelune,2015,dabos christelle,la passe miroir,non_canon,female,1980,XXXX,fantastique
2003_Beigbeder-Frederic_Windows-on-the-World,2003,beigbeder frederic,windows on the world,non_canon,male,1965,20--,
1832_Corbiere-Edouard_Les-pilotes-de-l-Iroise,1832,corbiere edouard,les pilotes de l iroise,non_canon,male,1793,1875,roman d'aventures
2008_Le-Clezio-Jean-Marie-Gustave_Ritournelle-de-la-faim,2008,le clezio jean marie gustave,ritournelle de la faim,canon,male,1940,20--,roman historique
1928_Martin-du-Gard-Roger_Les-Thibault_Tome-5-La-Sorellina,1928,martin du gard roger,les thibault,canon,male,1881,1958,cycles et séries
1920_Boylesve-Rene_Le-dangereux-jeune-homme,1920,boylesve rene,le dangereux jeune homme,non_canon,male,1867,1926,nouvelles
1902_Loti-Pierre_Les-derniers-jours-de-Pekin,1902,loti pierre,les derniers jours de pekin,canon,male,1850,1923,récit de voyage
2016_Cusset-Catherine_L-autre-qu-on-adorait,2016,cusset catherine,l autre qu on adorait,non_canon,female,1963,XXXX,
1883_Tardieu-Charles-Henri_Lettres-de-Bayreuth,1883,tardieu charles henri,lettres de bayreuth,non_canon,male,1838,1909,épistolaire
1880_Feval-Paul_L-homme-sans-bras,1880,feval paul,l homme sans bras,non_canon,male,1816,1887,fantastique
1969_San-Antonio_En-avant-la-moujik,1969,san antonio,en avant la moujik,non_canon,male,1921,2000,érotisme
1992_Germain-Sylvie_La-pleurante-des-rues-de-Prague,1992,germain sylvie,la pleurante des rues de prague,canon,female,1954,20--,
1913_Barrès-Maurice_La-Colline-inspirée,1913,barrès maurice,la colline inspirée,canon,male,1862,1923,
1977_Pagnol-Marcel_Le-temps-des-amours,1977,pagnol marcel,le temps des amours,non_canon,male,1895,1974,mémoires et autobiographie
1980_Siniac-Pierre_Reflets-changeants-sur-mare-de-sang,1980,siniac pierre,reflets changeants sur mare de sang,non_canon,male,1928,2002,policier
1996_Nothomb-Amelie_Peplum,1996,nothomb amelie,peplum,canon,female,1966,20--,science-fiction
1975_Blondin-Antoine_Quat-saisons,1975,blondin antoine,quat saisons,non_canon,male,1922,1991,
1880_Assollant-Alfred_Hyacinthe,1880,assollant alfred,hyacinthe,non_canon,male,1827,1886,
1922_Rolland-Romain_L-ame-enchantee-Annette-et-Sylvie_Volume-1,1922,rolland romain,l ame enchantee annette et sylvie,canon,male,1866,1944,cycles et séries
1887_Delpit-Albert_Mademoiselle-de-Bressier,1887,delpit albert,mademoiselle de bressier,non_canon,male,1887,1887,
1882_Albalat-Antoine_L-inassouvie-roman-intime,1882,albalat antoine,l inassouvie roman intime,non_canon,male,1856,1935,roman sentimental
1895_Leblanc-Maurice_Contes,1895,leblanc maurice,contes,non_canon,male,1864,1941,nouvelles
1920_Renard-Maurice_Les-Mains-d-Orlac,1920,renard maurice,les mains d orlac,non_canon,male,1875,1939,fantastique
1959_Sarraute-Nathalie_Le-Planetarium,1959,sarraute nathalie,le planetarium,canon,female,1900,1999,
1931_Drieu-la-Rochelle-Pierre_Le-Feu-follet,1931,drieu la rochelle pierre,le feu follet,canon,male,1893,1945,
1869_Goncourt-Edmond-et-Jules-de_Madame-Gervaisais,1869,goncourt edmond et jules de,madame gervaisais,canon,male,1822,1896,
1893_Malot-Hector_En-Famille,1893,malot hector,en famille,non_canon,male,1830,1907,littérature jeunesse
1957_San-Antonio_Les-anges-se-font-plumer,1957,san antonio,les anges se font plumer,non_canon,male,1921,2000,érotisme
1912_Boylesve-Rene_Madeleine-jeune-femme,1912,boylesve rene,madeleine jeune femme,non_canon,male,1867,1926,
1872_Dumas-Alexandre_Le-docteur-mysterieux_I,1872,dumas alexandre,le docteur mysterieux,canon,male,1802,1870,roman d'aventures
1858_Pressense-Elise-de_Rosa,1858,pressense elise de,rosa,non_canon,female,1826,1901,littérature jeunesse
1885_Zola-Emile_Germinal,1885,zola emile,germinal,canon,male,1840,1902,cycles et séries
1996_Vargas-Fred_Un-peu-plus-loin-sur-la-droite,1996,vargas fred,un peu plus loin sur la droite,non_canon,female,1957,20--,policier
1954_Delly_L'heritier-des-ducs-de-Sailles,1954,delly,l'heritier des ducs de sailles,non_canon,female,1875,1947,roman sentimental
1876_Aimard-Gustave_Le-Chasseur-de-rats_Tome-1-L-oeil-gris,1876,aimard gustave,le chasseur de rats,non_canon,male,1818,1883,roman d'aventures
1876_Chazel-Prosper_Le-Chalet-des-sapins,1876,chazel prosper,le chalet des sapins,non_canon,male,1845,1886,littérature jeunesse
1936_Bernanos-Georges_Le-Journal-d-un-cure-de-campagne,1936,bernanos georges,le journal d un cure de campagne,canon,male,1888,1948,
1909_Corday-Michel_Les-revelees,1909,corday michel,les revelees,non_canon,male,1869,1937,
2004_Angot-Christine_Les-Desaxes,2004,angot christine,les desaxes,canon,female,1959,20--,
1850_Feval-Paul_La-fee-des-greves,1850,feval paul,la fee des greves,non_canon,male,1816,1887,roman d'aventures
1978_Delly_Le-testament-de-Mr.-d'Erquoy,1978,delly,le testament de mr. d'erquoy,non_canon,female,1875,1947,roman sentimental
1983_Ernaux-Annie_La-place,1983,ernaux annie,la place,canon,female,1940,XXXX,mémoires et autobiographie
1912_Leblanc-Maurice_Le-Bouchon-de-cristal,1912,leblanc maurice,le bouchon de cristal,non_canon,male,1864,1941,policier
2001_Millet-Richard_La-voix-d-alto,2001,millet richard,la voix d alto,canon,male,1953,20--,
1991_Bauchau-Henry_Diotime-et-les-lions,1991,bauchau henry,diotime et les lions,canon,male,1913,2012,
1933_Malraux-Andre_La-Condition-Humaine,1933,malraux andre,la condition humaine,canon,male,1901,1976,
2013_Begaudeau-François_Le-moindre-mal,2013,begaudeau françois,le moindre mal,non_canon,male,1971,20--,
1857_Feval-Paul_Les-Compagnons-du-Silence_II,1857,feval paul,les compagnons du silence,non_canon,male,1816,1887,roman d'aventures
2007_Darrieussecq-Marie_Tom-Est-Mort,2007,darrieussecq marie,tom est mort,canon,female,1969,20--,
1872_Dumas-Alexandre_La-fille-du-marquis_I,1872,dumas alexandre,la fille du marquis,canon,male,1802,1870,roman d'aventures
1922_Martin-du-Gard-Roger_Les-Thibault_Tome-I-Le-Cahier-gris,1922,martin du gard roger,les thibault,canon,male,1881,1958,cycles et séries
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-I-La-Nourisseuse-d-enfants,1868,ponson du terrail pierre,rocambole les miseres de londre,non_canon,male,1829,1871,roman d'aventures
1991_Germain-Sylvie_L-Enfant-Meduse,1991,germain sylvie,l enfant meduse,canon,female,1954,20--,
1871_Erckmann-Chatrian_Les-deux-freres,1871,erckmann chatrian,les deux freres,non_canon,male,1826,1890,
1921_Leroux-Gaston_Les-cages-flottantes,1921,leroux gaston,les cages flottantes,non_canon,male,1868,1927,policier
1913_Leroux-Gaston_L-epouse-du-soleil,1913,leroux gaston,l epouse du soleil,non_canon,male,1868,1927,policier
1890_Mirbeau-Octave_Sebastien-Roch,1890,mirbeau octave,sebastien roch,canon,male,1848,1917,
1882_Witt-Henriette-de_Scenes-historiques,1882,witt henriette de,scenes historiques,non_canon,female,1829,1908,roman historique
2007_Le-Linda_In-memoriam,2007,le linda,in memoriam,canon,female,1963,20--,
2004_Grimbert-Philippe_Un-secret,2004,grimbert philippe,un secret,non_canon,male,1948,20--,mémoires et autobiographie
1847_Dash-comtesse-de_Keepsake-des-jeunes-personnes,1847,dash comtesse de,keepsake des jeunes personnes,non_canon,female,1804,1872,
1958_San-Antonio_La-verite-en-salade,1958,san antonio,la verite en salade,non_canon,male,1921,2000,érotisme
1977_A.D.G_Le-grand-mome,1977,a.d.g,le grand mome,non_canon,male,1947,2004,
1897_Lesueur-Daniel_Le-mariage-de-Gabrielle,1897,lesueur daniel,le mariage de gabrielle,non_canon,female,1854,1921,roman sentimental
1859_Grangier-Mathilde_Amour-et-devoir,1859,grangier mathilde,amour et devoir,non_canon,female,1???,1???,
1885_Guy-de-Maupassant_Bel-ami,1885,guy de maupassant,bel ami,canon,male,1850,1893,
1908_Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe,1908,bazin rene,le mariage de mademoiselle gimel dactylographe,non_canon,male,1853,1932,nouvelles
1861_Rocca-Maria-della_Le-Roman-d-une-femme-laide,1861,rocca maria della,le roman d une femme laide,non_canon,female,????,????,nouvelles
1919_Benoit-Pierre_L-Atlantide,1919,benoit pierre,l atlantide,non_canon,male,1886,1962,roman d'aventures
1966_San-Antonio_Salut-mon-Pope-,1966,san antonio,salut mon pope ,non_canon,male,1921,2000,érotisme
1951_Delly_La-maison-des-belles-colonnes-L'accusatrice,1951,delly,la maison des belles colonnes l'accusatrice,non_canon,female,1875,1947,roman sentimental
1913_Leroux-Gaston_Rouletabille-chez-le-tsar,1913,leroux gaston,rouletabille chez le tsar,non_canon,male,1868,1927,policier
1962_San-Antonio_Fleur-de-nave-vinaigrette,1962,san antonio,fleur de nave vinaigrette,non_canon,male,1921,2000,érotisme
1869_Feval-Paul_L-arme-invisible-Les-Habits-Noirs_Tome-IV,1869,feval paul,l arme invisible les habits noirs,non_canon,male,1816,1887,policier
1867_Taulier-Jules_Les-Deux-petits-Robinsons-de-la-Grande-Chartreuse,1867,taulier jules,les deux petits robinsons de la grande chartreuse,non_canon,male,1808,18--,roman historique
1869_Marcel-Etienne_Souvenirs-d-une-jeune-fille,1869,marcel etienne,souvenirs d une jeune fille,non_canon,male,18??,19??,
1890_Dumur-Louis_Albert,1890,dumur louis,albert,non_canon,male,1863,1933,
1872_Poisle-Desgranges-Joseph_Roman-d-une-mouche,1872,poisle desgranges joseph,roman d une mouche,non_canon,male,1823,1879,
1960_Gary-Romain_La-promesse-de-l-aube,1960,gary romain,la promesse de l aube,canon,male,1914,1980,mémoires et autobiographie
1877_Goncourt-Edmond-et-Jules-de_La-fille-Elisa,1877,goncourt edmond et jules de,la fille elisa,canon,male,1822,1896,
1908_Bovet-Marie-Anne-de_Apres-le-divorce,1908,bovet marie anne de,apres le divorce,non_canon,female,1855,unknown,
1907_Zevaco-Michel_Les-Pardaillan,1907,zevaco michel,les pardaillan,non_canon,male,1860,1918,roman d'aventures
2012_Roger-Marie-Sabine_Bon-retablissement,2012,roger marie sabine,bon retablissement,non_canon,female,1957,XXXX,
1867_Assollant-Alfred_Aventures-merveilleuses-mais-authentiques-du-capitaine-Corcoran-Deuxieme-partie,1867,assollant alfred,aventures merveilleuses mais authentiques du capitaine corcoran deuxieme partie,non_canon,male,1827,1886,roman d'aventures
1888_Guy-de-Maupassant_Le-Rosier-de-Mme-Husson,1888,guy de maupassant,le rosier de mme husson,canon,male,1850,1893,nouvelles
2012_Nothomb-Amelie_Barbe-bleue,2012,nothomb amelie,barbe bleue,canon,female,1966,20--,
1963_Beauvoir-Simone-de_La-force-des-choses_1,1963,beauvoir simone de,la force des choses,canon,female,1908,1986,mémoires et autobiographie
2018_Quignard-Pascal_L-enfant-d-Ingolstadt,2018,quignard pascal,l enfant d ingolstadt,canon,male,1948,XXXX,fragments
1892_La-BreteJean-de_Le-roman-d'une-croyante,1892,la bretejean de,le roman d'une croyante,non_canon,female,1858,1945,
1842_Balzac-Honore-de_Memoires-de-deux-jeunes-mariees,1842,balzac honore de,memoires de deux jeunes mariees,canon,male,1799,1850,épistolaire
1954_San-Antonio_Du-mouron-a-se-faire,1954,san antonio,du mouron a se faire,non_canon,male,1921,2000,érotisme
1931_Nemirovsky-Irene_Les-Mouches-d-automne,1931,nemirovsky irene,les mouches d automne,non_canon,female,1903,1942,
1875_Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes,1875,houssaye arsene,les mille et une nuits parisiennes,non_canon,male,1814,1896,
1910_Bazin-Rene_La-barriere,1910,bazin rene,la barriere,non_canon,male,1853,1932,
